TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Binned,CustomerAge_Binned,Target
905.6600000000001,Credit,San Jose,Branch,20.0,Student,118.0,1.0,420.25,0,0,0
905.6600000000001,Debit,Oklahoma City,Online,41.0,Doctor,150.0,1.0,6499.53,0,0,0
170.24,Debit,San Francisco,Branch,62.0,Retired,133.0,1.0,5172.99,1,0,1
56.62,Debit,Austin,Branch,54.0,Doctor,121.0,1.0,8981.1,1,0,1
53.14,Debit,Las Vegas,ATM,34.0,Doctor,70.0,1.0,7914.999999999999,1,0,1
587.23,Debit,Omaha,Online,27.0,Student,144.0,1.0,500.84,2,0,0
21.27,Credit,Indianapolis,Online,62.0,Retired,114.0,1.0,7392.79,1,0,1
905.6600000000001,Credit,Austin,ATM,26.0,Student,144.0,1.0,1134.79,0,0,0
76.02,Credit,Albuquerque,Online,34.0,Doctor,189.0,1.0,14765.41,1,0,2
155.51,Debit,Raleigh,ATM,68.0,Doctor,15.0,1.0,5360.19,1,0,1
135.15,Debit,Colorado Springs,Online,72.0,Retired,50.00000000000001,1.0,5878.14,1,0,1
39.48,Debit,Omaha,ATM,56.0,Retired,37.99999999999999,1.0,5889.51,1,0,1
451.68,Debit,Houston,Online,33.0,Engineer,15.0,1.0,4381.54,2,0,1
355.0,Credit,Fort Worth,Online,26.0,Student,33.0,1.0,185.47,2,0,3
427.69,Debit,Raleigh,ATM,43.0,Engineer,236.0,1.0,2443.54,2,0,3
254.86,Debit,Boston,Branch,23.0,Student,102.0,1.0,699.8999999999999,1,0,3
19.48,Debit,Dallas,ATM,27.0,Engineer,114.0,1.0,4739.59,1,0,1
190.17,Debit,Baltimore,ATM,49.0,Doctor,265.0,1.0,12893.85,1,0,2
206.63,Credit,Oklahoma City,Online,59.0,Retired,128.0,1.0,7626.53,1,0,1
93.22,Debit,Charlotte,Online,52.0,Retired,52.00000000000001,1.0,1014.6300000000001,1,0,3
547.98,Debit,Oklahoma City,ATM,28.0,Student,171.0,1.0,1358.54,2,0,0
641.06,Debit,Colorado Springs,ATM,23.0,Student,25.000000000000004,1.0,1602.13,0,0,0
314.55,Credit,Dallas,Branch,27.0,Student,18.999999999999996,1.0,1105.89,2,0,3
836.45,Debit,Virginia Beach,Online,61.0,Retired,63.0,1.0,1731.89,0,0,0
905.6600000000001,Debit,San Francisco,ATM,29.0,Engineer,52.00000000000001,1.0,8692.47,0,0,2
189.45,Credit,Boston,Branch,53.0,Doctor,61.99999999999999,1.0,12578.75,1,0,2
91.84,Credit,Mesa,Branch,67.0,Retired,80.0,1.0,1712.41,1,0,3
609.52,Debit,Washington,ATM,78.0,Retired,169.0,1.0,3485.03,0,0,0
859.3,Credit,Colorado Springs,Branch,78.0,Retired,68.00000000000001,1.0,1146.78,0,0,0
100.01,Debit,Philadelphia,ATM,50.0,Doctor,63.0,1.0,6393.12,1,0,1
28.78,Credit,Tucson,Online,40.0,Doctor,51.00000000000001,1.0,680.5499999999998,1,0,3
111.08,Debit,Chicago,Online,70.0,Doctor,83.0,1.0,7037.34,1,0,1
470.96,Credit,Indianapolis,Online,69.0,Doctor,123.99999999999999,1.0,12991.03,2,0,2
52.23,Credit,San Francisco,Branch,28.0,Student,96.0,1.0,105.01,1,0,3
78.62,Debit,Oklahoma City,Branch,32.0,Doctor,52.00000000000001,1.0,1360.85,1,0,3
47.79,Debit,Denver,Branch,25.0,Student,37.0,1.0,1649.92,1,0,3
333.97,Debit,Fresno,Branch,52.0,Doctor,45.0,1.0,5237.36,2,0,1
30.87,Debit,Fresno,ATM,33.0,Doctor,295.0,1.0,14348.65,1,0,2
710.43,Debit,San Diego,Online,67.0,Retired,115.0,1.0,5625.55,0,0,0
220.23,Debit,Milwaukee,ATM,41.0,Engineer,48.0,1.0,3438.02,1,0,3
27.28,Debit,Atlanta,ATM,29.0,Doctor,96.0,1.0,10668.24,1,0,2
101.52,Debit,Tucson,ATM,49.0,Engineer,98.0,1.0,2018.9000000000003,1,0,3
162.65,Debit,New York,ATM,59.0,Engineer,147.0,1.0,9500.95,1,0,2
10.52,Debit,Kansas City,ATM,55.0,Retired,30.0,1.0,2472.99,1,0,3
270.72,Debit,Los Angeles,Branch,38.0,Doctor,37.0,1.0,6522.47,1,0,1
247.58,Debit,San Antonio,ATM,39.0,Engineer,151.99999999999997,1.0,778.74,1,0,3
359.65,Credit,Jacksonville,Online,25.0,Student,289.0,1.0,219.53,2,0,3
109.91,Debit,Seattle,Branch,38.0,Doctor,90.0,1.0,12896.06,1,0,2
215.72,Credit,Columbus,Branch,30.0,Engineer,137.0,1.0,8697.11,1,0,1
490.76,Debit,Columbus,Online,66.0,Retired,156.0,1.0,6414.11,2,0,1
224.28,Debit,Chicago,Online,64.0,Retired,68.00000000000001,1.0,5767.51,1,0,1
608.79,Debit,Fort Worth,Online,55.0,Engineer,157.0,1.0,2991.17,0,0,0
840.16,Credit,Colorado Springs,Branch,20.0,Student,68.00000000000001,1.0,1236.76,0,0,0
203.34,Debit,Phoenix,ATM,60.0,Doctor,66.0,1.0,13586.99,1,0,2
90.88,Debit,Colorado Springs,ATM,26.0,Engineer,284.0,1.0,7117.35,1,0,1
60.11,Credit,Albuquerque,Branch,61.0,Retired,122.0,1.0,7235.87,1,0,1
393.92,Debit,Memphis,Branch,72.0,Retired,47.0,1.0,7318.64,2,0,1
19.39,Debit,Colorado Springs,ATM,43.0,Doctor,45.0,1.0,9847.6,1,0,2
557.41,Credit,Washington,Online,80.0,Retired,49.0,1.0,2968.75,2,0,0
57.07,Credit,Boston,Online,31.0,Doctor,99.0,1.0,9323.71,1,0,1
395.27,Credit,Miami,Online,18.0,Student,167.0,1.0,1764.08,2,1,3
289.05,Debit,New York,ATM,75.0,Retired,116.00000000000001,1.0,5683.49,1,0,1
46.11,Debit,San Francisco,Online,33.0,Doctor,233.0,1.0,5225.73,1,0,1
335.5,Debit,Sacramento,ATM,63.0,Retired,47.0,1.0,6445.4,2,0,1
388.07,Debit,Seattle,Online,24.0,Student,68.00000000000001,1.0,289.71,2,0,3
520.86,Credit,Sacramento,Online,51.0,Engineer,66.0,1.0,9200.74,2,0,2
787.41,Debit,Memphis,Online,25.0,Student,39.0,1.0,300.87,0,0,0
31.699999999999996,Credit,Raleigh,ATM,48.0,Doctor,121.0,1.0,743.8999999999999,1,0,3
22.3,Debit,Philadelphia,ATM,21.0,Student,90.0,1.0,1200.35,1,0,3
203.12,Debit,San Jose,ATM,56.0,Retired,181.0,1.0,1562.39,1,0,3
315.94,Credit,Raleigh,Branch,49.0,Doctor,172.0,1.0,7719.709999999999,2,0,1
192.23,Debit,Albuquerque,Online,54.0,Engineer,39.0,1.0,2610.67,1,0,3
905.6600000000001,Debit,Oklahoma City,Online,66.0,Retired,51.00000000000001,1.0,2060.02,0,0,0
0.26,Debit,Oklahoma City,Online,20.0,Student,173.0,1.0,1833.67,1,0,3
210.77,Debit,Mesa,ATM,71.0,Retired,161.0,1.0,5396.65,1,0,1
406.65,Debit,Mesa,ATM,57.0,Doctor,107.0,1.0,12995.7,2,0,2
422.9,Debit,Tucson,ATM,40.0,Engineer,111.0,1.0,7616.43,2,0,1
20.62,Credit,Philadelphia,ATM,35.0,Doctor,225.0,1.0,12500.8,1,0,2
174.39,Debit,San Francisco,ATM,19.0,Student,36.0,1.0,1127.08,1,0,3
7.859999999999999,Credit,Sacramento,Branch,76.0,Retired,91.0,1.0,3621.98,1,0,3
54.85,Credit,San Francisco,Branch,58.0,Retired,40.0,1.0,2727.45,1,0,3
204.7,Debit,Oklahoma City,Branch,49.0,Doctor,95.0,1.0,5117.03,1,0,1
16.55,Debit,Tucson,Branch,26.0,Engineer,159.0,1.0,6089.79,1,0,1
91.32,Debit,Milwaukee,Branch,58.0,Engineer,77.0,1.0,2618.1,1,0,3
49.62,Debit,Portland,ATM,55.0,Engineer,111.0,1.0,3841.4199999999996,1,0,3
487.16,Credit,Los Angeles,Branch,28.0,Student,84.00000000000001,1.0,321.21,2,0,0
405.6,Debit,Tucson,Online,37.0,Engineer,44.0,1.0,9754.73,2,0,2
512.95,Debit,Columbus,Branch,57.0,Engineer,143.0,1.0,9584.52,2,0,2
345.94,Debit,Portland,ATM,31.0,Doctor,163.0,1.0,7624.56,2,0,1
356.56,Debit,New York,Online,47.0,Engineer,52.00000000000001,1.0,2485.73,2,0,3
10.31,Debit,Louisville,Online,36.0,Engineer,280.0,1.0,2137.9,1,0,3
211.69,Debit,Atlanta,Branch,30.0,Doctor,111.0,1.0,6412.85,1,0,1
221.49,Credit,Oklahoma City,Branch,23.0,Student,196.0,1.0,707.25,1,0,3
278.23,Debit,Fresno,Online,48.0,Engineer,83.0,1.0,8300.54,1,0,1
116.88,Debit,Memphis,ATM,45.0,Doctor,263.0,1.0,7717.339999999999,1,0,1
328.77,Credit,San Diego,Online,39.0,Doctor,247.0,1.0,6967.03,2,0,1
77.53,Debit,Louisville,Branch,54.0,Retired,55.0,1.0,5158.6,1,0,1
421.74,Debit,San Jose,Online,67.0,Doctor,103.0,1.0,12031.14,2,0,2
313.69,Debit,Oklahoma City,Branch,73.0,Retired,151.99999999999997,1.0,7093.68,2,0,1
411.72,Debit,Washington,Branch,29.0,Doctor,153.0,1.0,8539.86,2,0,1
508.73,Debit,Chicago,Branch,59.0,Retired,89.0,1.0,7640.57,2,0,1
153.08,Debit,Omaha,ATM,24.0,Student,201.0,1.0,1292.21,1,0,3
23.01,Debit,Las Vegas,Branch,63.0,Retired,166.0,1.0,5958.75,1,0,1
69.28,Debit,Los Angeles,Online,25.0,Student,129.0,1.0,708.7399999999999,1,0,3
51.25,Credit,Austin,Branch,28.0,Student,66.0,1.0,1744.4,1,0,3
407.65,Debit,Denver,ATM,25.0,Student,263.0,1.0,273.78,2,0,3
459.25,Debit,Tucson,Branch,25.0,Student,59.00000000000001,1.0,130.76,2,0,3
301.56,Debit,Seattle,Branch,49.0,Doctor,118.0,1.0,10389.6,1,0,2
17.67,Debit,San Diego,Online,63.0,Doctor,91.0,1.0,1048.18,1,0,3
5.29,Credit,San Francisco,Online,32.0,Doctor,132.0,1.0,12896.68,1,0,2
401.37,Debit,Los Angeles,Branch,43.0,Engineer,251.0,1.0,8208.54,2,0,1
145.4,Debit,Tucson,Online,38.0,Engineer,24.0,1.0,5244.49,1,0,1
556.34,Debit,Seattle,Online,37.0,Doctor,45.99999999999999,1.0,11935.14,2,0,2
34.31,Debit,Philadelphia,ATM,24.0,Student,251.0,1.0,1484.76,1,0,3
780.59,Credit,Tucson,Online,23.0,Student,145.0,1.0,6513.34,0,0,1
282.65,Debit,Fort Worth,ATM,35.0,Doctor,161.0,1.0,13801.15,1,0,2
305.27,Debit,Las Vegas,Online,68.0,Doctor,147.0,1.0,12958.65,2,0,2
185.81,Debit,Austin,Online,32.0,Doctor,116.00000000000001,1.0,9588.71,1,0,2
66.01,Debit,Milwaukee,Online,49.0,,179.0,1.0,3475.99,1,0,3
447.95,Debit,Tucson,Branch,29.0,Engineer,75.0,1.0,7544.399999999999,2,0,1
279.3,Debit,Oklahoma City,ATM,19.0,Student,48.0,1.0,1193.61,1,0,3
611.15,Debit,Detroit,ATM,27.0,Student,121.0,1.0,892.8299999999999,0,0,0
275.2,Debit,New York,Online,54.0,Engineer,81.0,1.0,1230.12,1,0,3
427.79,Debit,San Jose,Branch,18.0,Student,189.0,1.0,1479.67,2,1,3
469.13,Credit,San Antonio,ATM,54.0,Doctor,139.0,1.0,1265.28,2,0,0
102.81,Debit,Seattle,Branch,76.0,Retired,47.0,1.0,3228.87,1,0,3
22.61,Debit,Seattle,Online,19.0,Student,145.0,1.0,1111.67,1,0,3
68.28,Debit,Boston,Online,56.0,Engineer,293.0,1.0,3213.16,1,0,3
33.65,Credit,New York,Online,63.0,Doctor,146.0,1.0,12719.93,1,0,2
362.68,Credit,Miami,ATM,63.0,Retired,137.0,1.0,2040.77,2,0,3
73.23,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,1,0,3
654.49,Credit,Austin,Online,25.0,Student,104.0,1.0,164.61,0,0,0
18.56,Credit,Memphis,Branch,49.0,Engineer,161.0,1.0,4230.37,1,0,3
389.05,Debit,Dallas,ATM,27.0,Student,41.0,1.0,761.0,2,0,3
66.91,Debit,Seattle,ATM,39.0,Doctor,85.0,1.0,871.1,1,0,3
335.48,Debit,Oklahoma City,Branch,45.0,Engineer,155.0,1.0,3023.16,2,0,3
38.14,Debit,Albuquerque,Online,19.0,Student,174.0,1.0,1119.21,1,0,3
905.6600000000001,Debit,Detroit,Branch,60.0,Doctor,173.0,1.0,11833.73,0,0,2
360.02,Debit,Dallas,Online,68.0,Retired,68.00000000000001,1.0,6400.59,2,0,1
567.71,Debit,Memphis,Online,63.0,Doctor,80.0,1.0,13884.24,2,0,2
218.19,Debit,Austin,ATM,19.0,Student,185.0,1.0,620.83,1,0,3
209.99,Debit,Denver,ATM,19.0,Student,40.0,1.0,1938.0100000000002,1,0,3
11.02,Debit,Tucson,Branch,19.0,Student,280.0,1.0,964.79,1,0,3
83.43,Debit,New York,Online,56.0,Retired,109.0,1.0,1870.16,1,0,3
344.97,Debit,Austin,Online,34.0,Doctor,106.0,1.0,5577.94,2,0,1
172.29,Debit,El Paso,ATM,36.0,Engineer,283.0,1.0,8700.8,1,0,1
195.54,Debit,Omaha,Online,60.0,Retired,255.0,1.0,2794.66,1,0,3
101.23,Debit,Colorado Springs,Online,45.0,Engineer,87.0,1.0,6169.71,1,0,1
180.46,Debit,Fresno,ATM,25.0,Student,34.0,1.0,831.7499999999999,1,0,3
692.55,Debit,Charlotte,Branch,53.0,Retired,109.0,1.0,2451.56,0,0,0
147.31,Credit,Mesa,Online,34.0,Doctor,91.99999999999999,1.0,13625.52,1,0,2
107.48,Debit,Los Angeles,Branch,20.0,Student,103.0,1.0,1379.39,1,0,3
905.6600000000001,Credit,Columbus,Online,62.0,Doctor,83.0,1.0,11498.01,0,0,2
81.51,Debit,Washington,Branch,25.0,Student,97.0,1.0,865.4899999999999,1,0,3
365.48,Credit,Seattle,Online,76.0,Retired,215.99999999999997,1.0,7147.4,2,0,1
491.1,Credit,Houston,Online,35.0,Engineer,125.0,1.0,7833.85,2,0,1
452.8,Debit,Los Angeles,Branch,80.0,Retired,151.0,1.0,4840.67,2,0,1
645.04,Debit,Memphis,Branch,70.0,Retired,78.0,1.0,7361.47,0,0,1
169.28,Debit,Philadelphia,Branch,45.0,Doctor,114.0,1.0,5128.44,1,0,1
88.42,Debit,El Paso,ATM,62.0,Doctor,91.0,1.0,12381.45,1,0,2
155.53,Debit,Baltimore,ATM,29.0,Engineer,66.0,1.0,4008.05,1,0,3
905.6600000000001,Debit,Milwaukee,Online,43.0,Engineer,300.0,1.0,3493.13,0,0,0
39.24,Debit,Dallas,ATM,77.0,Retired,106.0,1.0,6462.41,1,0,1
152.01,Debit,Fort Worth,ATM,42.0,Engineer,111.0,1.0,4625.12,1,0,1
78.77,Credit,Las Vegas,ATM,48.0,Engineer,50.00000000000001,1.0,6470.57,1,0,1
26.5,Debit,Indianapolis,Online,48.0,Engineer,179.0,1.0,4854.83,1,0,1
83.62,Debit,Raleigh,ATM,48.0,Doctor,146.0,1.0,12652.22,1,0,2
142.78,Debit,San Diego,Branch,68.0,Doctor,150.0,1.0,11705.88,1,0,2
55.99,Debit,El Paso,ATM,35.0,Doctor,95.0,1.0,932.61,1,0,3
774.48,Debit,Louisville,Branch,61.0,Doctor,30.999999999999996,1.0,11613.58,0,0,2
105.37,Debit,Sacramento,ATM,25.0,Student,160.0,1.0,1068.55,1,0,3
118.83,Debit,Virginia Beach,Online,28.0,Student,295.0,1.0,1616.3,1,0,3
46.22,Debit,San Jose,Branch,23.0,Student,217.0,1.0,471.2799999999999,1,0,3
659.71,Credit,San Jose,Branch,21.0,Student,148.0,1.0,106.86,0,0,0
377.97,Debit,Miami,Online,72.0,Retired,160.0,1.0,2457.1,2,0,3
114.1,Debit,Boston,Branch,69.0,Retired,148.0,1.0,5882.12,1,0,1
11.3,Credit,Louisville,Online,55.0,Retired,41.0,1.0,1938.99,1,0,3
95.5,Debit,Omaha,Online,57.0,Retired,17.0,1.0,4079.09,1,0,3
130.93,Credit,Houston,Branch,28.0,Engineer,149.0,1.0,860.1199999999999,1,0,3
272.97,Debit,Boston,Online,68.0,Retired,174.0,1.0,7811.310000000001,1,0,1
73.35,Debit,San Francisco,Branch,24.0,Student,47.0,1.0,1181.84,1,0,3
29.94,Debit,San Francisco,ATM,58.0,Doctor,243.0,1.0,10915.54,1,0,2
307.24,Debit,San Jose,ATM,19.0,Student,136.0,1.0,1670.72,2,0,3
50.52,Debit,Boston,Online,20.0,Student,140.0,1.0,1121.19,1,0,3
820.46,Credit,Fort Worth,Online,53.0,Engineer,243.0,1.0,5621.86,0,0,0
153.07,Debit,Detroit,ATM,56.0,Engineer,116.00000000000001,1.0,8873.43,1,0,1
52.94,Debit,Tucson,Branch,41.0,Doctor,146.0,1.0,6990.92,1,0,1
384.41,Debit,Jacksonville,ATM,60.0,Engineer,65.0,1.0,7831.56,2,0,1
235.42,Debit,Phoenix,Branch,51.0,Retired,175.0,1.0,6173.23,1,0,1
114.23,Debit,Dallas,ATM,56.0,Doctor,64.0,1.0,9523.72,1,0,2
12.62,Debit,El Paso,Branch,33.0,Doctor,61.00000000000001,1.0,6420.47,1,0,1
905.6600000000001,Debit,Fort Worth,ATM,23.0,Student,145.0,1.0,1146.09,0,0,0
373.52,Debit,Colorado Springs,ATM,35.0,Engineer,235.0,1.0,6430.41,2,0,1
336.05,Debit,San Antonio,Branch,28.0,Student,164.0,1.0,1635.05,2,0,3
366.93,Debit,Houston,Online,66.0,Retired,33.0,1.0,6697.79,2,0,1
112.27,Debit,Seattle,Branch,58.0,Doctor,102.0,1.0,7369.89,1,0,1
494.9599999999999,Debit,Sacramento,ATM,40.0,Engineer,132.0,1.0,6903.68,2,0,1
561.58,Debit,Sacramento,Online,65.0,Doctor,22.999999999999996,1.0,11748.86,2,0,2
440.94,Debit,San Antonio,Online,42.0,Doctor,148.0,1.0,7303.23,2,0,1
71.9,Debit,Los Angeles,Branch,29.0,Doctor,51.00000000000001,1.0,10619.35,1,0,2
256.66,Credit,Raleigh,Online,54.0,Retired,137.0,1.0,1794.5,1,0,3
166.55,Credit,Houston,Branch,59.0,Doctor,99.0,1.0,12970.21,1,0,2
276.26,Debit,Louisville,Branch,56.0,Doctor,143.0,1.0,120.88999999999999,1,0,3
35.46,Debit,Indianapolis,ATM,67.0,Doctor,164.0,1.0,5692.31,1,0,1
38.14,Debit,Portland,Branch,50.0,Engineer,165.0,1.0,9879.87,1,0,2
506.25999999999993,Credit,Baltimore,ATM,64.0,Retired,86.0,1.0,6266.65,2,0,1
736.32,Debit,Indianapolis,Online,31.0,Doctor,28.0,1.0,14268.95,0,0,2
389.43,Credit,Austin,ATM,52.0,Engineer,151.0,1.0,6449.83,2,0,1
25.58,Debit,Omaha,ATM,60.0,Engineer,166.0,1.0,6741.41,1,0,1
446.1,Debit,Seattle,ATM,25.0,Student,243.0,1.0,1008.44,2,0,3
147.74,Debit,Raleigh,Branch,23.0,Student,15.0,1.0,1711.78,1,0,3
905.6600000000001,Debit,San Francisco,ATM,26.0,Student,254.0,1.0,1821.0,0,0,0
46.23,Debit,Fresno,Online,77.0,Retired,282.0,1.0,5107.75,1,0,1
265.37,Debit,Washington,Branch,33.0,Engineer,77.0,1.0,5229.95,1,0,1
342.57,Debit,Boston,Online,20.0,Student,91.0,1.0,339.16,2,0,3
417.26,Credit,New York,Online,32.0,Doctor,45.0,1.0,10442.48,2,0,2
33.63,Debit,Columbus,Online,63.0,Retired,75.99999999999999,1.0,4324.4,1,0,1
64.58,Debit,El Paso,Branch,55.0,Retired,173.0,1.0,6292.29,1,0,1
23.23,Credit,Miami,Branch,21.0,Student,122.0,1.0,269.01,1,0,3
278.88,Debit,Kansas City,Branch,64.0,Doctor,179.0,1.0,1334.09,1,0,3
285.49,Credit,Charlotte,Branch,53.0,Doctor,109.0,1.0,6366.84,1,0,1
71.87,Debit,Nashville,ATM,22.0,Student,258.0,1.0,1839.1,1,0,3
308.8,Debit,Baltimore,ATM,53.0,Retired,41.0,1.0,3966.5399999999995,2,0,3
288.43,Debit,Phoenix,Branch,66.0,Retired,72.0,1.0,4577.09,1,0,1
147.46,Credit,Albuquerque,Online,65.0,Doctor,205.0,1.0,7458.029999999999,1,0,1
214.15,Debit,,Branch,32.0,Engineer,217.0,1.0,6397.29,1,0,1
71.34,Debit,Miami,Online,49.0,Engineer,144.0,1.0,6345.03,1,0,1
170.36,Debit,Indianapolis,ATM,30.0,Doctor,118.0,1.0,6034.73,1,0,1
905.6600000000001,Debit,Raleigh,ATM,53.0,Engineer,32.0,1.0,765.8099999999998,0,0,0
736.53,Debit,Philadelphia,ATM,55.0,Engineer,120.0,1.0,9826.26,0,0,2
213.42,Debit,Columbus,ATM,45.0,Engineer,17.0,1.0,3736.3800000000006,1,0,3
94.09,Debit,Miami,Branch,27.0,Student,203.0,1.0,646.8499999999999,1,0,3
91.23,,Boston,ATM,72.0,Retired,86.0,1.0,6385.12,1,0,1
263.92,Credit,San Diego,Branch,57.0,Retired,233.0,1.0,4161.71,1,0,1
77.5,Credit,Fort Worth,Online,51.0,Doctor,201.0,1.0,11079.77,1,0,2
3.65,Debit,Miami,Online,69.0,Doctor,146.0,1.0,10017.11,1,0,2
43.88,Credit,Seattle,Online,26.0,Student,251.0,1.0,1644.09,1,0,3
224.79,Debit,Boston,Online,18.0,Student,129.0,1.0,528.38,1,1,3
64.3,Debit,Louisville,ATM,55.0,Retired,67.0,1.0,7530.299999999999,1,0,1
111.79,Debit,Jacksonville,Online,62.0,Doctor,49.0,1.0,10887.59,1,0,2
905.6600000000001,Debit,San Francisco,ATM,59.0,Retired,153.0,1.0,7104.61,0,0,0
613.7,Credit,Fort Worth,Branch,61.0,Retired,37.0,1.0,7307.11,0,0,1
26.07,Debit,Baltimore,Branch,20.0,Student,18.999999999999996,1.0,349.98,1,0,3
170.45,Debit,San Francisco,Branch,60.0,Engineer,199.0,1.0,2284.41,1,0,3
344.27,Debit,San Antonio,Branch,22.0,Student,123.0,1.0,1918.3600000000001,2,0,3
872.72,Debit,Washington,Online,22.0,Student,288.0,1.0,503.01,0,0,0
292.95,Debit,Memphis,Branch,37.0,Engineer,56.0,1.0,1216.91,1,0,3
28.44,Debit,Fresno,ATM,18.0,Student,243.0,1.0,1071.04,1,1,3
209.02,Debit,El Paso,ATM,21.0,Student,74.0,1.0,187.9,1,0,3
20.05,Debit,Chicago,ATM,72.0,Retired,171.0,1.0,7145.67,1,0,1
175.02,Debit,Phoenix,Online,28.0,Student,71.0,1.0,1493.88,1,0,3
89.5,Credit,Louisville,Branch,41.0,Engineer,134.0,1.0,8658.95,1,0,1
69.96,Debit,Baltimore,Branch,28.0,Student,30.999999999999996,1.0,164.12,1,0,3
376.78,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.6499999999999,2,0,3
148.54,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,1,0,1
388.77,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.49,2,0,3
100.38,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,1,0,2
137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,1,0,2
870.3,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,0,0,0
458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,2,0,1
327.35,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.08,2,0,3
757.15,Debit,Raleigh,Online,53.0,Engineer,37.99999999999999,1.0,4702.86,0,0,0
47.23,Credit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,1,0,1
239.41,Credit,,Online,42.0,Doctor,247.99999999999997,1.0,7860.65,1,0,1
170.97,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,1,0,3
262.43,Credit,San Diego,Online,37.0,Doctor,274.0,1.0,12841.01,1,0,2
659.15,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.59,0,0,0
31.53,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.93,1,0,3
111.66,Credit,,Online,48.0,Engineer,140.0,1.0,5716.72,1,0,1
250.01,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,1,0,3
554.15,Debit,Raleigh,ATM,49.0,Doctor,107.99999999999999,1.0,14817.22,2,0,2
598.66,,Charlotte,Branch,32.0,Engineer,222.0,1.0,2587.11,2,0,0
28.38,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.7,1,0,3
16.8,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,1,0,2
896.79,Debit,Dallas,Online,33.0,Doctor,168.00000000000003,1.0,11146.74,0,0,2
159.0,Debit,Las Vegas,ATM,49.0,Engineer,37.99999999999999,1.0,369.79,1,0,3
56.31,Credit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,1,0,1
203.99,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,1,0,1
50.99,Debit,Detroit,Branch,29.0,Doctor,75.99999999999999,1.0,1334.6,1,0,3
101.28,Credit,Chicago,Online,32.0,Engineer,75.0,1.0,2774.35,1,0,3
299.92,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,1,0,3
77.54,Debit,Phoenix,Online,67.0,Retired,73.0,1.0,4536.38,1,0,1
18.35,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.39,1,0,3
732.53,Credit,San Jose,ATM,26.0,Student,116.00000000000001,1.0,441.54,0,0,0
65.11,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,1,0,1
67.07,Credit,Los Angeles,ATM,24.0,Student,56.0,1.0,999.6200000000001,1,0,3
137.48,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,1,0,2
398.36,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.7,2,0,3
469.46,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,2,0,1
37.58,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.44,1,0,3
160.24,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,1,0,1
315.39,Credit,New York,Branch,23.0,Student,93.0,1.0,929.6,2,0,3
434.17,Debit,Atlanta,ATM,21.0,Student,148.0,1.0,5335.44,2,0,1
165.91,Debit,Jacksonville,ATM,26.0,Student,84.00000000000001,1.0,587.1199999999999,1,0,3
211.36,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,1,0,1
241.45000000000002,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,1,0,3
23.24,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,1,0,2
70.88,Credit,Omaha,Branch,74.0,Retired,176.0,1.0,1794.65,1,0,3
905.6600000000001,Debit,Atlanta,Online,66.0,Retired,111.0,1.0,7677.760000000001,0,0,1
314.52,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,2,0,1
181.81,Credit,Austin,Online,78.0,Retired,122.0,1.0,7525.7300000000005,1,0,1
854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,0,0,0
261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.00000000000001,1.0,7620.6,1,0,1
220.68,Credit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,1,0,1
11.86,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,1,0,1
122.65000000000002,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.51,1,0,3
